Date,Ticker,Open,High,Low,Close,Volume,ArticleCount,Tone,Polarity,WordCount,ArticleCount_lag1,ArticleCount_lag7,ArticleCount_lag30,Tone_lag1,Tone_lag7,Tone_lag30,Polarity_lag1,Polarity_lag7,Polarity_lag30,WordCount_lag1,WordCount_lag7,WordCount_lag30,Volume_lag1,Volume_lag7,Volume_lag30,Close_lag1,Close_lag7,Close_lag30,ArticleCount_mean_30d,ArticleCount_std_30d,ArticleCount_spike,Tone_mean_30d,Tone_std_30d,Tone_spike,Polarity_mean_30d,Polarity_std_30d,Polarity_spike,WordCount_mean_30d,WordCount_std_30d,WordCount_spike,Volume_mean_30d,Volume_std_30d,Volume_spike,Close_mean_30d,Close_std_30d,Close_spike,day_of_week,month,quarter,year,is_month_end,is_quarter_end
2015-01-05,EVR,41.1235776064879,41.16299761246067,40.04345380355496,40.60322570800781,467000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,341700.0,,,41.38375854492188,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404350.0,88600.4796826744,0.7071067811864677,40.993492126464844,0.5519200619207096,-0.7071067683747837,0,1,1,2015,0,0
2015-01-05,GOOGL,26.176952602521805,26.21866472290425,25.71017275946818,25.795085906982425,54456000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,41182000.0,,,26.29613494873047,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47819000.0,9386135.413470231,0.7071067811865469,26.045610427856445,0.3542951751270617,-0.7071067612284194,0,1,1,2015,0,0
2015-01-05,HLF,18.25,18.489999771118164,16.165000915527344,16.5,13130200.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,7964600.0,,,18.790000915527344,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10547400.0,3652630.78889723,0.7071067811865457,17.645000457763672,1.619275176292787,-0.7071067768197371,0,1,1,2015,0,0
2015-01-05,MDRX,12.75,13.020000457763672,12.670000076293944,12.869999885559082,1908700.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,2158400.0,,,12.850000381469728,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033550.0,176564.56326228092,-0.7071067811865074,12.860000133514404,0.014141784961950713,0.7071062811745343,0,1,1,2015,0,0
2015-01-05,ORCL,37.54060857484767,37.617118097303575,37.04754973015797,37.05604934692383,19229500.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,18369400.0,,,37.58309555053711,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18799450.0,608182.5424985496,0.7071067811865358,37.31957244873047,0.37267794457357706,-0.7071067622128794,0,1,1,2015,0,0
2015-01-05,WFC,39.7485860237272,39.91010685019612,38.98503659037612,39.05845642089844,20211200.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,15000500.0,,,40.15972518920898,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17605850.0,3684521.304728743,0.7071067811865457,39.60909080505371,0.7787146139813421,-0.7071067721061144,0,1,1,2015,0,0
2015-01-06,AMSC,7.800000190734863,8.0,7.699999809265137,8.0,39980.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,77570.0,,,7.900000095367432,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57230.0,18984.548980684267,-0.9086336482126511,8.03333330154419,0.15275237748903656,-0.21821787595026543,1,1,1,2015,0,0
2015-01-06,BP,18.848699670914712,19.105181062365983,18.66550010325347,18.754484176635746,9192400.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,11575800.0,,,18.895811080932617,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12298066.666666666,3522776.475073792,-0.8815962887913865,19.201141993204754,0.6550638210873996,-0.6818538825866182,1,1,1,2015,0,0
2015-01-06,EVR,40.50073761810221,40.76879791119928,38.979101690750376,39.50733947753906,381300.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,467000.0,,,40.60322570800781,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396666.6666666667,64047.82067590851,-0.23992489525009608,40.49810791015625,0.9426157449768802,-1.0510841001607154,1,1,1,2015,0,0
2015-01-06,GOOGL,25.84673358035076,25.88198998813696,25.10435433612934,25.15848159790039,46918000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,54456000.0,,,25.795085906982425,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47518666.666666664,6657354.529641135,-0.09022602957259694,25.749900817871094,0.5701710759695058,-1.03726624257887,1,1,1,2015,0,0
2015-01-06,HLF,16.5049991607666,16.510000228881836,14.71500015258789,15.210000038146973,12824400.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,13130200.0,,,16.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11306400.0,2898119.880198195,0.5237878565244798,16.833333651224773,1.813128529032122,-0.8953218583964064,1,1,1,2015,0,0
2015-01-06,MDRX,12.869999885559082,12.920000076293944,12.510000228881836,12.65999984741211,3714400.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,1908700.0,,,12.869999885559082,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593833.3333333335,978437.4090013797,1.1452614713600704,12.793333371480307,0.11590240084350437,-1.150394742420233,1,1,1,2015,0,0
2015-01-06,ORCL,37.45559772632544,37.55760933731439,36.54598635802164,36.67350006103516,13502200.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,19229500.0,,,37.05604934692383,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17033700.0,3088456.279437998,-1.1434515112004795,37.10421498616537,0.45670661833745163,-0.9430888417322394,1,1,1,2015,0,0
2015-01-06,WFC,39.16858639304977,39.25669019963529,38.06731401685516,38.2435188293457,15714700.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,20211200.0,,,39.05845642089844,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16975466.666666668,2824889.0355788018,-0.4463066162201803,39.153900146484375,0.9616620154505493,-0.9466749159738819,1,1,1,2015,0,0
2015-01-07,AMSC,8.0,8.100000381469727,7.599999904632568,8.0,34100.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,39980.0,,,8.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51447.5,19339.71625955252,-0.896988340840964,8.024999976158142,0.12583045391979258,-0.1986798377702691,2,1,1,2015,0,0
2015-01-07,BP,18.84345955677293,19.026659059329408,18.665493469978863,18.80158424377441,10789700.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,9192400.0,,,18.754484176635746,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11920975.0,2973566.079502298,-0.3804438743763663,19.101252555847168,0.5709500899794512,-0.5248590237282429,2,1,1,2015,0,0
2015-01-07,EVR,40.12230567744688,40.20903152075921,39.215633241805634,39.82270812988281,407300.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,381300.0,,,39.50733947753906,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399325.0,52564.39701293389,0.15171866231122505,40.32925796508789,0.840470608796384,-0.602697850319259,2,1,1,2015,0,0
2015-01-07,GOOGL,25.372504277576205,25.3993178618886,25.010004697078788,25.08448982238769,73054000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,46918000.0,,,25.15848159790039,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53902500.0,13876607.114132762,1.3801284307094752,25.583548069000244,0.5722088652543776,-0.8721609681267074,2,1,1,2015,0,0
2015-01-07,HLF,14.9350004196167,16.125,13.800000190734863,15.859999656677246,7054000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,12824400.0,,,15.210000038146973,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10243300.0,3181214.495545163,-1.0025416407683763,16.59000015258789,1.5583543054866948,-0.46844320874656525,2,1,1,2015,0,0
2015-01-07,MDRX,12.75,12.920000076293944,12.529999732971191,12.899999618530272,2715100.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,3714400.0,,,12.65999984741211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624150.0,801188.4360124026,0.11351886261946863,12.819999933242798,0.10862780374190557,0.7364567372915116,2,1,1,2015,0,0
2015-01-07,ORCL,36.83499907592834,36.99651762989796,36.56296287746528,36.68198013305664,17516900.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,13502200.0,,,36.67350006103516,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17154500.0,2533261.1432696786,0.14305670813402568,36.998656272888184,0.4285143225343705,-0.7390094467987085,2,1,1,2015,0,0
2015-01-07,WFC,38.63996504178834,38.64730562295267,38.25819040561272,38.47110366821289,16721600.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,15714700.0,,,38.2435188293457,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16912000.0,2310002.333332155,-0.08242415916755769,38.983201026916504,0.8562020666828171,-0.5981033831261325,2,1,1,2015,0,0
2015-01-08,AMSC,7.900000095367432,8.199999809265137,7.699999809265137,8.199999809265137,49500.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,34100.0,,,8.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51058.0,16771.315392657787,-0.09289670866729621,8.059999942779541,0.1341639507011514,1.0434983117220558,3,1,1,2015,0,0
2015-01-08,BP,19.068532725236675,19.32501200666172,18.97431527585309,19.225561141967773,7616700.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,10789700.0,,,18.80158424377441,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11060120.0,3215109.3413755,-1.0710117866556952,19.126114273071288,0.49757263676001956,0.1998640189408347,3,1,1,2015,0,0
2015-01-08,EVR,40.01981428224452,40.721503882841056,39.64926247918206,39.75963973999024,352400.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,407300.0,,,39.82270812988281,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389940.0,50126.37030545898,-0.7489072073487884,40.21533432006836,0.7711589444858965,-0.5909217255759046,3,1,1,2015,0,0
2015-01-08,GOOGL,24.903737353275783,25.201185341632534,24.581459095460986,25.17188835144043,42000000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,73054000.0,,,25.08448982238769,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51522000.0,13143594.257279856,-0.7244593688462373,25.50121612548828,0.5286397485235688,-0.6229720121082571,3,1,1,2015,0,0
2015-01-08,HLF,16.0,17.149999618530273,15.899999618530272,17.125,5767800.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,7054000.0,,,15.859999656677246,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9348200.0,3405306.78500484,-1.0514177506021387,16.697000122070314,1.3706188651181936,0.3122676082311927,3,1,1,2015,0,0
2015-01-08,MDRX,12.93000030517578,13.079999923706056,12.779999732971191,12.979999542236328,2657300.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,2715100.0,,,12.899999618530272,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630780.0,694007.9012518517,0.03821282142777169,12.851999855041504,0.11819464786934725,1.08295662005567,3,1,1,2015,0,0
2015-01-08,ORCL,37.09003905761812,37.35356922664237,36.87751305401046,36.90301513671875,15957500.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,17516900.0,,,36.68198013305664,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16915100.0,2258234.003596616,-0.4240481714803946,36.9795280456543,0.37356102426293614,-0.2048203691439981,3,1,1,2015,0,0
2015-01-08,WFC,38.91161134418005,39.34477845041604,38.88224341817229,39.32275390625,14550800.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,16721600.0,,,38.47110366821289,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16439760.0,2262108.7889400898,-0.8350438357498551,39.0511116027832,0.7568822337832214,0.35889638804183566,3,1,1,2015,0,0
2015-01-09,AMSC,8.199999809265137,8.399999618530273,7.800000190734863,8.100000381469727,58250.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,49500.0,,,8.199999809265137,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52256.666666666664,15285.366422388004,0.39209615050844737,8.06666668256124,0.12110592491737965,0.27524414002689573,4,1,1,2015,0,0
2015-01-09,BP,19.241264407864584,19.277906303884265,18.916738729798915,19.147048950195312,7570800.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,7616700.0,,,19.225561141967773,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10478566.666666666,3209169.384539661,-0.9060807698948435,19.129603385925293,0.445124551707612,0.039192544673549067,4,1,1,2015,0,0
2015-01-09,EVR,39.96461736019271,40.00404038020616,39.11313366236619,39.4127311706543,244900.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,352400.0,,,39.75963973999024,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365766.6666666667,74271.27753490354,-1.6273675460860295,40.08156712849935,0.7636169611592206,-0.8758788543289152,4,1,1,2015,0,0
2015-01-09,GOOGL,25.23495185459241,25.25580791623763,24.76171626073284,24.864505767822266,57138000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,42000000.0,,,25.17188835144043,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52458000.0,11977471.853442194,0.3907335418747,25.395097732543945,0.539568963990499,-0.9833626288731393,4,1,1,2015,0,0
2015-01-09,HLF,17.0,17.0,15.850000381469728,16.65999984741211,3212600.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,5767800.0,,,17.125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8325600.0,3943495.4038264076,-1.2965654771750967,16.690833409627277,1.2260118387635734,-0.025149481423253434,4,1,1,2015,0,0
2015-01-09,MDRX,13.010000228881836,13.130000114440918,12.649999618530272,12.670000076293944,1773800.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,2657300.0,,,12.979999542236328,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487950.0,712544.7543838914,-1.0022528347956003,12.821666558583578,0.12921545214096483,-1.1737487122413977,4,1,1,2015,0,0
2015-01-09,ORCL,37.38756680104523,37.489578354674,36.77549099349503,36.88600540161133,16055700.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,15957500.0,,,36.90301513671875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16771866.666666666,2050071.066735655,-0.3493374831180953,36.963940938313804,0.3362975149628136,-0.23174579328555603,4,1,1,2015,0,0
2015-01-09,WFC,39.30805479278171,39.34476328580311,38.66931525135972,38.67665863037109,16967500.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,14550800.0,,,39.32275390625,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16527716.666666666,2034730.2498529544,0.2161383964115705,38.98870277404785,0.6940214291202071,-0.44961744131756953,4,1,1,2015,0,0
2015-01-12,AMSC,8.0,8.199999809265137,7.599999904632568,7.800000190734863,55510.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,58250.0,,,8.100000381469727,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52721.42857142857,14007.642471845418,0.19907500024892197,8.028571469443184,0.14960254358125466,-1.5278567994775267,0,1,1,2015,0,0
2015-01-12,BP,18.94291061533797,19.00048817291169,18.675962480898257,18.869630813598636,10151900.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,7570800.0,,,19.147048950195312,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10431900.0,2932158.117610076,-0.09549280385609614,19.092464447021484,0.41805302007168615,-0.5330271936664048,0,1,1,2015,0,0
2015-01-12,EVR,39.270816443028544,39.42061369233995,38.435098350031446,38.96333312988281,474600.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,244900.0,,,39.4127311706543,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381314.28571428574,79302.90933232797,1.176321462492353,39.921819414411274,0.8152061362438306,-1.1757593940438418,0,1,1,2015,0,0
2015-01-12,GOOGL,24.79101285772018,24.84265670873212,24.377365747348104,24.68276023864746,60958000.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,57138000.0,,,24.864505767822266,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53672285.71428572,11396108.48366356,0.639315981956334,25.293335233415878,0.5613389938528077,-1.0877116868374952,0,1,1,2015,0,0
2015-01-12,HLF,16.520000457763672,16.829999923706055,16.25,16.364999771118164,2364800.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,3212600.0,,,16.65999984741211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7474057.142857143,4246783.880717714,-1.2030885692242141,16.64428574698312,1.1259459659654218,-0.24804562725621557,0,1,1,2015,0,0
2015-01-12,MDRX,12.699999809265137,12.800000190734863,12.460000038146973,12.600000381469728,2030700.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,1773800.0,,,12.670000076293944,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422628.5714285714,673029.1566598625,-0.5823352042779918,12.789999961853027,0.1446833588661639,-1.313209540752772,0,1,1,2015,0,0
2015-01-12,ORCL,36.77549754072719,37.209052395891696,36.43545788713028,36.78400039672852,12878200.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,16055700.0,,,36.88600540161133,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16215628.57142857,2380783.8791136877,-1.4018192078278886,36.93823514665876,0.31443949531521886,-0.4905069093516809,0,1,1,2015,0,0
2015-01-12,WFC,38.60326375116227,38.6840213617852,37.96452384395469,38.21414566040039,25080900.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,16967500.0,,,38.67665863037109,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17749600.0,3728417.6473851926,1.9663301414586842,38.8780517578125,0.6979209495512065,-0.9512625868680455,0,1,1,2015,0,0
2015-01-13,AMSC,7.800000190734863,7.800000190734863,7.400000095367432,7.599999904632568,59490.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,55510.0,54140.0,,7.800000190734863,8.199999809265137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53567.5,13187.500304671628,0.4490995156904362,7.975000023841858,0.20528722532434576,-1.8267093841309914,1,1,1,2015,0,0
2015-01-13,BP,18.94815282769277,19.021432655729622,18.71260909705604,18.822528839111328,11629600.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10151900.0,16126000.0,,18.869630813598636,19.9531307220459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10581612.5,2747478.8960257987,0.38143605088865284,19.058722496032715,0.3986346418736161,-0.5925065866985142,1,1,1,2015,0,0
2015-01-13,EVR,39.96462293832106,40.887066997901805,39.341779436399854,39.72809982299805,458800.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,474600.0,341700.0,,38.96333312988281,41.38375854492188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391000.0,78364.75155141045,0.8651849033874855,39.89760446548462,0.7578355115065454,-0.22366943443031556,1,1,1,2015,0,0
2015-01-13,GOOGL,24.95637461977738,25.25580972132809,24.69269412237646,24.91813850402832,52800000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,60958000.0,41182000.0,,24.68276023864746,26.29613494873047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53563250.0,10555252.609144755,-0.07230997004645273,25.24643564224243,0.5363613931780544,-0.612081958673539,1,1,1,2015,0,0
2015-01-13,HLF,16.0,16.604999542236328,15.630000114440918,15.845000267028809,2348000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2364800.0,7964600.0,,16.364999771118164,18.790000915527344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6833300.0,4329350.727963061,-1.0360213994744432,16.54437506198883,1.0800480166773285,-0.6475404590216106,1,1,1,2015,0,0
2015-01-13,MDRX,12.630000114440918,12.899999618530272,12.420000076293944,12.520000457763672,5082700.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2030700.0,2158400.0,,12.600000381469728,12.850000381469728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755137.5,1128164.8802210987,2.0631403625539395,12.756250023841858,0.16448487193973044,-1.436299575329672,1,1,1,2015,0,0
