Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-09-17 00:00:00-04:00,21.63514701194803,21.63514701194803,17.268780453426924,18.859947204589844,313400,0.0,0.0
2018-09-18 00:00:00-04:00,18.88158575906988,19.176609774545334,17.95717430114746,17.95717430114746,148500,0.0,0.0
2018-09-19 00:00:00-04:00,17.760489802231625,17.760489802231625,16.4820499420166,16.4820499420166,192200,0.0,0.0
2018-09-20 00:00:00-04:00,17.209776658278244,17.209776658278244,15.734652944711538,15.980506896972656,727500,0.0,0.0
2018-09-21 00:00:00-04:00,16.128018893185967,16.226360849233775,15.508467758803341,15.980506896972656,558300,0.0,0.0
2018-09-24 00:00:00-04:00,15.832994484314948,16.02967651552057,15.488798585059174,15.636310577392578,100800,0.0,0.0
2018-09-25 00:00:00-04:00,15.665813848186382,15.665813848186382,14.751236862591053,15.04626178741455,267700,0.0,0.0
2018-09-26 00:00:00-04:00,15.71498500292792,15.980507735474005,15.065930684959865,15.321619033813477,645100,0.0,0.0
2018-09-27 00:00:00-04:00,15.724817553088556,16.619725731870425,15.450445220213203,16.472213745117188,1663700,0.0,0.0
2018-09-28 00:00:00-04:00,16.708233508220054,18.32103475158235,16.305033197379483,18.193191528320312,1914700,0.0,0.0
2018-10-01 00:00:00-04:00,17.30812055698768,18.340706522094997,16.580393001700724,18.085018157958984,24931300,0.0,0.0
2018-10-02 00:00:00-04:00,17.28845018176777,17.789992479149934,16.580391460843042,16.718069076538086,5927300,0.0,0.0
2018-10-03 00:00:00-04:00,16.550889225464015,16.93442081936366,16.18702452366714,16.432878494262695,5540400,0.0,0.0
2018-10-04 00:00:00-04:00,15.83299499357791,16.432877365124334,15.823160610343797,15.970672607421875,7557400,0.0,0.0
2018-10-05 00:00:00-04:00,15.882165683024343,16.81641149555626,15.469130948897808,16.09851837158203,7559100,0.0,0.0
2018-10-08 00:00:00-04:00,16.029678634803467,17.190109712489136,15.636312644668577,16.954090118408203,4530500,0.0,0.0
2018-10-09 00:00:00-04:00,16.99342523814452,17.268780454214067,15.64614480338735,15.941168785095215,4515700,0.0,0.0
2018-10-10 00:00:00-04:00,15.744487926119206,15.882165544387286,14.770906463258768,15.439628601074219,3851600,0.0,0.0
2018-10-11 00:00:00-04:00,15.390458322810803,15.882166268432343,14.977423573460031,14.987257957458496,2450800,0.0,0.0
2018-10-12 00:00:00-04:00,15.25277993503244,15.272447764186733,14.849579589855873,14.967589378356934,1444000,0.0,0.0
2018-10-15 00:00:00-04:00,14.987257283604029,15.675648188951177,14.869247494503814,15.056097030639648,2202900,0.0,0.0
2018-10-16 00:00:00-04:00,15.134770046343803,15.459297197038058,14.982339916579514,15.360955238342285,1565200,0.0,0.0
2018-10-17 00:00:00-04:00,15.203608621271643,15.233110833284012,14.603725308441941,14.71190071105957,1572500,0.0,0.0
2018-10-18 00:00:00-04:00,14.564389302634726,14.711901306525549,14.200524609034924,14.269364356994629,2289100,0.0,0.0
2018-10-19 00:00:00-04:00,14.171022699816575,14.58405744500119,13.108933623015702,13.856329917907715,3265400,0.0,0.0
2018-10-22 00:00:00-04:00,13.698982894943635,14.298866217246092,13.482631148433558,13.728485107421875,1467400,0.0,0.0
2018-10-23 00:00:00-04:00,13.453128606467095,14.75123717801799,13.108932697169982,14.436544418334961,1545100,0.0,0.0
2018-10-24 00:00:00-04:00,14.269363958120385,14.35787153312419,13.108932975374364,13.54163646697998,1548900,0.0,0.0
2018-10-25 00:00:00-04:00,13.50229874758477,14.21035840001651,13.492465302165058,13.944836616516113,1058400,0.0,0.0
2018-10-26 00:00:00-04:00,13.580973691592812,14.603726167481259,13.472797344753483,14.338203430175781,1374400,0.0,0.0
2018-10-29 00:00:00-04:00,14.987257505716848,15.616643994770682,14.121851434964743,14.55455493927002,1076000,0.0,0.0
2018-10-30 00:00:00-04:00,14.318535038939045,14.751237595756871,14.161187716783225,14.298866271972656,1292300,0.0,0.0
2018-10-31 00:00:00-04:00,14.436544408211692,15.026593332203612,14.116933519292033,14.918417930603027,1329600,0.0,0.0
2018-11-01 00:00:00-04:00,15.09543329727876,15.891999590770533,15.026593551746798,15.183939933776855,1348100,0.0,0.0
2018-11-02 00:00:00-04:00,14.505383536350855,14.789590276913726,14.013675619864385,14.692232131958008,1291400,0.0,0.0
2018-11-05 00:00:00-05:00,14.682399018907063,15.12198546353193,14.407041904180675,14.5643892288208,1409000,0.0,0.0
2018-11-06 00:00:00-05:00,14.829910448757397,15.419960314237075,14.505383304101096,14.525052070617676,706600,0.0,0.0
2018-11-07 00:00:00-05:00,14.505383167948041,14.515217551114022,13.374455363895452,13.767821311950684,2079300,0.0,0.0
2018-11-08 00:00:00-05:00,13.57113769826441,13.95466924507638,13.3744547335072,13.639976501464844,2348400,0.0,0.0
2018-11-09 00:00:00-05:00,13.384289922710105,13.462963118866375,12.509050381006992,12.794240951538086,1433300,0.0,0.0
2018-11-12 00:00:00-05:00,12.853244771460457,13.639977633650362,12.68606400307541,13.335119247436523,1557600,0.0,0.0
2018-11-13 00:00:00-05:00,13.354787101364161,13.816992811159269,13.108933140090361,13.620309829711914,1282400,0.0,0.0
2018-11-14 00:00:00-05:00,13.669479461214603,14.016625874350009,13.108932746457059,13.276113510131836,995500,0.0,0.0
2018-11-15 00:00:00-05:00,13.10893325717634,13.325285007630049,12.06651297726549,12.74506950378418,1138800,0.0,0.0
2018-11-16 00:00:00-05:00,12.518883713698147,12.87291403105194,11.800990570812454,11.8501615524292,1907100,0.0,0.0
2018-11-19 00:00:00-05:00,11.800989838772288,12.125516984309852,11.614141245649428,11.73215103149414,614700,0.0,0.0
