Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,26.447588609294954,26.606494381733423,26.213205104874046,26.29613494873047,26480000,0.0,0.0
2015-01-05 00:00:00-05:00,26.176952602521805,26.21866472290425,25.71017275946818,25.795085906982422,41182000,0.0,0.0
2015-01-06 00:00:00-05:00,25.84673358035076,25.881989988136958,25.10435433612934,25.15848159790039,54456000,0.0,0.0
2015-01-07 00:00:00-05:00,25.372504277576205,25.399317861888598,25.010004697078788,25.084489822387695,46918000,0.0,0.0
2015-01-08 00:00:00-05:00,24.903737353275783,25.201185341632538,24.581459095460982,25.17188835144043,73054000,0.0,0.0
2015-01-09 00:00:00-05:00,25.23495185459241,25.25580791623763,24.76171626073284,24.864505767822266,42000000,0.0,0.0
2015-01-12 00:00:00-05:00,24.79101285772018,24.84265670873212,24.377365747348104,24.68276023864746,57138000,0.0,0.0
2015-01-13 00:00:00-05:00,24.95637461977738,25.25580972132809,24.69269412237646,24.91813850402832,60958000,0.0,0.0
2015-01-14 00:00:00-05:00,24.84960824627636,25.238923277548384,24.73738331688871,25.123220443725586,52800000,0.0,0.0
2015-01-15 00:00:00-05:00,25.270207825427626,25.31291255255308,24.9285643255735,25.02787971496582,51068000,0.0,0.0
2015-01-16 00:00:00-05:00,24.98517347094758,25.367536494599175,24.98219376296395,25.34817123413086,49658000,0.0,0.0
2015-01-20 00:00:00-05:00,25.46287884880755,25.603906358893123,25.29404325737694,25.32234764099121,46796000,0.0,0.0
2015-01-21 00:00:00-05:00,25.3670422244098,25.913772273257056,25.304970336915034,25.841272354125977,46356000,0.0,0.0
2015-01-22 00:00:00-05:00,25.970876260307634,26.75745100381848,25.91675089510246,26.680978775024414,56068000,0.0,0.0
2015-01-23 00:00:00-05:00,26.717227739615247,27.083699606158877,26.60400831155472,26.911884307861328,45966000,0.0,0.0
2015-01-26 00:00:00-05:00,26.889542938611243,26.889542938611243,26.421272216316083,26.652179718017578,30932000,0.0,0.0
2015-01-27 00:00:00-05:00,26.387999822512203,26.456527426992785,25.86460925644672,25.880996704101562,39148000,0.0,0.0
2015-01-28 00:00:00-05:00,26.070192108341782,26.104455910632613,25.44202492538807,25.44599723815918,35822000,0.0,0.0
2015-01-29 00:00:00-05:00,25.4693341421059,25.583049871219167,25.001559789734113,25.485721588134766,79018000,0.0,0.0
2015-01-30 00:00:00-05:00,25.772247169765592,26.96899302565216,25.731527649882253,26.69339370727539,121108000,0.0,0.0
2015-02-02 00:00:00-05:00,26.532997748958323,26.64125226187387,25.907314017760072,26.427724838256836,75378000,0.0,0.0
2015-02-03 00:00:00-05:00,26.315499005331883,26.68842661017287,26.16007114479037,26.482349395751953,47062000,0.0,0.0
2015-02-04 00:00:00-05:00,26.47440119470432,26.653664813920027,26.071678429296117,26.124813079833984,33896000,0.0,0.0
2015-02-05 00:00:00-05:00,26.21568523737284,26.352740430810456,26.101969509856616,26.310035705566406,33176000,0.0,0.0
2015-02-06 00:00:00-05:00,26.368633934834655,26.825978397110262,26.251442186766266,26.511150360107422,42938000,0.0,0.0
2015-02-09 00:00:00-05:00,26.37111545407569,26.511150367897514,26.196818633100726,26.282726287841797,30314000,0.0,0.0
2015-02-10 00:00:00-05:00,26.425243951817695,26.86471208066119,26.27726440571527,26.822999954223633,47430000,0.0,0.0
2015-02-11 00:00:00-05:00,26.801645950024298,26.911885675807376,26.616422903989008,26.71573829650879,38306000,0.0,0.0
2015-02-12 00:00:00-05:00,26.798168658938195,27.229195812790145,26.6660802729414,27.113494873046875,48590000,0.0,0.0
2015-02-13 00:00:00-05:00,27.187981443309504,27.43775978001016,27.142793308847736,27.369232177734375,47382000,0.0,0.0
2015-02-17 00:00:00-05:00,27.369233475412194,27.46060235325634,26.976938696039646,27.063838958740234,39174000,0.0,0.0
2015-02-18 00:00:00-05:00,27.004745307527013,27.189968353271183,26.7927086781,26.946645736694336,31164000,0.0,0.0
2015-02-19 00:00:00-05:00,26.937709168269595,27.155705219104398,26.852297815082792,27.135345458984375,30834000,0.0,0.0
2015-02-20 00:00:00-05:00,27.191456048219077,27.191456048219077,26.720703875050642,26.904436111450195,38234000,0.0,0.0
2015-02-23 00:00:00-05:00,26.76539560668845,26.78029225182515,26.417792697325588,26.56676483154297,32906000,0.0,0.0
2015-02-24 00:00:00-05:00,26.39544850846752,26.785259881383805,26.368136726762,26.748018264770508,28406000,0.0,0.0
2015-02-25 00:00:00-05:00,26.737589507354425,27.290277056581033,26.716235248316597,27.179044723510742,40836000,0.0,0.0
2015-02-26 00:00:00-05:00,27.10008832378225,27.81465943512534,27.06780973212664,27.772947311401367,54032000,0.0,0.0
2015-02-27 00:00:00-05:00,27.71633616881427,28.27597760767765,27.66072000480966,27.93880271911621,68328000,0.0,0.0
2015-03-02 00:00:00-05:00,28.15580580793087,28.602225915579183,27.96462335224334,28.554058074951172,50406000,0.0,0.0
2015-03-03 00:00:00-05:00,28.62010030963926,28.843559446445195,28.329604378933226,28.74126625061035,50526000,0.0,0.0
2015-03-04 00:00:00-05:00,28.650890754045285,28.882294536730804,28.429915002234967,28.718425750732422,37964000,0.0,0.0
2015-03-05 00:00:00-05:00,28.78248598235139,28.960258817207734,28.7134620758174,28.872365951538086,35918000,0.0,0.0
2015-03-06 00:00:00-05:00,28.90066901291012,28.939401428306724,28.407073658466544,28.44878578186035,37592000,0.0,0.0
2015-03-09 00:00:00-04:00,28.350462002161468,28.575410058094953,28.257602332348874,28.508373260498047,23478000,0.0,0.0
2015-03-10 00:00:00-04:00,28.229298301099735,28.292860983612307,27.79926374601238,27.80075454711914,40080000,0.0,0.0
2015-03-11 00:00:00-04:00,27.798273072482495,28.015772823648753,27.580277019007337,27.594181060791016,40524000,0.0,0.0
2015-03-12 00:00:00-04:00,27.732725199316956,27.899573700859477,27.586236458157938,27.866304397583008,35602000,0.0,0.0
2015-03-13 00:00:00-04:00,27.76996862998029,28.024711890914418,27.32801710765712,27.460601806640625,35428000,0.0,0.0
2015-03-16 00:00:00-04:00,27.655757417484935,27.9944212414189,27.377178377429445,27.889644622802734,36856000,0.0,0.0
2015-03-17 00:00:00-04:00,27.723291211586453,27.839986665974966,27.530621719973734,27.689525604248047,28892000,0.0,0.0
2015-03-18 00:00:00-04:00,27.695481737777445,28.131475740140832,27.485430309267784,28.11409568786621,35324000,0.0,0.0
2015-03-19 00:00:00-04:00,28.03265833570868,28.153822406623377,27.91348136843811,27.990449905395508,24660000,0.0,0.0
2015-03-20 00:00:00-04:00,28.141406940210782,28.160772201362132,28.03067091004493,28.05400848388672,44320000,0.0,0.0
