Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,40.460739466540474,40.51947252518373,39.78529108772353,40.159725189208984,11700900,0.0,0.0
2015-01-05 00:00:00-05:00,39.7485860237272,39.91010685019612,38.98503659037612,39.05845642089844,15000500,0.0,0.0
2015-01-06 00:00:00-05:00,39.16858639304977,39.25669019963529,38.06731401685516,38.2435188293457,20211200,0.0,0.0
2015-01-07 00:00:00-05:00,38.63996504178834,38.64730562295267,38.258190405612716,38.47110366821289,15714700,0.0,0.0
2015-01-08 00:00:00-05:00,38.91161134418005,39.34477845041604,38.882243418172294,39.32275390625,16721600,0.0,0.0
2015-01-09 00:00:00-05:00,39.30805479278171,39.34476328580311,38.66931525135972,38.676658630371094,14550800,0.0,0.0
2015-01-12 00:00:00-05:00,38.60326375116227,38.6840213617852,37.964523843954694,38.21414566040039,16967500,0.0,0.0
2015-01-13 00:00:00-05:00,38.39767718305831,38.56653852730062,37.62678746345505,38.06729507446289,25080900,0.0,0.0
2015-01-14 00:00:00-05:00,37.44324378036871,37.979195757221895,37.01741731069732,37.62678909301758,37590100,0.0,0.0
2015-01-15 00:00:00-05:00,37.59742196514652,37.839703127287684,37.04678601556671,37.237674713134766,32144700,0.0,0.0
2015-01-16 00:00:00-05:00,37.09817488066164,37.95716833501488,37.08349092068272,37.913116455078125,23174900,0.0,0.0
2015-01-20 00:00:00-05:00,38.16274142329208,38.39767920160403,37.957171567438934,38.177425384521484,17691000,0.0,0.0
2015-01-21 00:00:00-05:00,38.17007784767654,38.69134577326164,37.964505228610165,38.25083541870117,17928300,0.0,0.0
2015-01-22 00:00:00-05:00,38.53718499393401,39.513644852173215,38.52984161115781,39.47693634033203,21488700,0.0,0.0
2015-01-23 00:00:00-05:00,39.44755937994055,39.631104697807764,39.087812125301205,39.10249328613281,17779700,0.0,0.0
2015-01-26 00:00:00-05:00,38.84552619870363,39.35211020566246,38.83084223899308,39.33742904663086,13429400,0.0,0.0
2015-01-27 00:00:00-05:00,38.86021185224802,39.16122603773757,38.59590616729543,38.88957977294922,14351600,0.0,0.0
2015-01-28 00:00:00-05:00,39.13920085940104,39.17590935933948,38.287550777705796,38.294891357421875,18775100,0.0,0.0
2015-01-29 00:00:00-05:00,38.35363314885108,38.838192704988614,38.10401138958754,38.73540496826172,16700000,0.0,0.0
2015-01-30 00:00:00-05:00,38.32427082292395,38.74275400978506,38.10401695626229,38.11869812011719,21754800,0.0,0.0
2015-02-02 00:00:00-05:00,38.316926936886034,38.845538450472695,38.17009289482737,38.77212142944336,17714500,0.0,0.0
2015-02-03 00:00:00-05:00,38.91894002043651,39.300714539717774,38.889574904090814,39.241981506347656,20258900,0.0,0.0
2015-02-04 00:00:00-05:00,39.19026565551758,39.5376062763317,39.0941949971504,39.19026565551758,14435600,0.35,0.0
2015-02-05 00:00:00-05:00,39.34545087433262,39.78886202654815,39.330670126706856,39.66322708129883,13281900,0.0,0.0
2015-02-06 00:00:00-05:00,39.995787871791535,40.70524968016722,39.7814740736181,40.23966598510742,19317000,0.0,0.0
2015-02-09 00:00:00-05:00,40.10664388174735,40.239667800623295,39.966230998106994,40.06230163574219,9739200,0.0,0.0
2015-02-10 00:00:00-05:00,40.365304347976235,40.43181631468471,40.06969779971401,40.32835388183594,12342500,0.0,0.0
2015-02-11 00:00:00-05:00,39.95144551826538,40.099247349167015,39.65583621818369,39.83320236206055,18296800,0.0,0.0
2015-02-12 00:00:00-05:00,40.04752592788639,40.57223270467098,39.884943310348824,40.54267120361328,20159500,0.0,0.0
2015-02-13 00:00:00-05:00,40.631348143697856,41.05998140156941,40.50571600758076,40.89000701904297,18809000,0.0,0.0
2015-02-17 00:00:00-05:00,40.875220058228486,40.98607142869584,40.609172258484215,40.919559478759766,11908600,0.0,0.0
2015-02-18 00:00:00-05:00,40.71264239932813,40.793935111264,40.20271923237547,40.29140090942383,13231600,0.0,0.0
2015-02-19 00:00:00-05:00,40.21009918332632,40.51309742952782,40.00317437688795,40.320953369140625,10784600,0.0,0.0
2015-02-20 00:00:00-05:00,40.21010249931751,40.601782434987534,39.92927393946427,40.52049255371094,15049100,0.0,0.0
2015-02-23 00:00:00-05:00,40.40964824181241,40.72742733799103,40.106649896518846,40.720035552978516,13715000,0.0,0.0
2015-02-24 00:00:00-05:00,40.78653557888763,41.045194414923074,40.66090346186348,40.919559478759766,11957800,0.0,0.0
2015-02-25 00:00:00-05:00,40.93434644631273,41.07476215037252,40.82349505899875,40.89000701904297,10516900,0.0,0.0
2015-02-26 00:00:00-05:00,40.80873120213662,40.904801880413984,40.6165842073004,40.75699996948242,13579100,0.0,0.0
2015-02-27 00:00:00-05:00,40.51310599349051,40.85305476711133,40.490936279296875,40.490936279296875,12937000,0.0,0.0
2015-03-02 00:00:00-05:00,40.49093506043473,41.05998120043905,40.439203849447026,41.052589416503906,12988500,0.0,0.0
2015-03-03 00:00:00-05:00,40.97869110107422,41.07476456437099,40.749593709871085,40.97869110107422,11759600,0.0,0.0
2015-03-04 00:00:00-05:00,40.77175185371283,40.79392438149778,40.40224167420495,40.51309585571289,16653300,0.0,0.0
2015-03-05 00:00:00-05:00,40.60179018302268,40.65352139877023,40.38747635455702,40.527889251708984,9576100,0.0,0.0
2015-03-06 00:00:00-05:00,40.6313457411148,41.00824776545855,40.28400521262927,40.3431282043457,17298400,0.0,0.0
2015-03-09 00:00:00-04:00,40.48353726424736,40.65351162069811,40.37268589393903,40.402244567871094,11937900,0.0,0.0
2015-03-10 00:00:00-04:00,40.02535914666917,40.032748112905466,39.38241195678711,39.38241195678711,18723200,0.0,0.0
2015-03-11 00:00:00-04:00,39.81103022313482,39.89971470551391,39.61149436649073,39.68539810180664,16612900,0.0,0.0
2015-03-12 00:00:00-04:00,40.291405282580875,41.119107602862144,40.05491890535766,41.082157135009766,26266900,0.0,0.0
2015-03-13 00:00:00-04:00,41.008242644306975,41.126485793834114,40.66090215919768,40.89738845825195,17591400,0.0,0.0
2015-03-16 00:00:00-04:00,41.01564874667036,41.25213514454336,40.89001658117417,41.18562316894531,15505200,0.0,0.0
2015-03-17 00:00:00-04:00,41.01563954242464,41.37036905962994,40.83827337425219,41.31863784790039,13107700,0.0,0.0
2015-03-18 00:00:00-04:00,41.14865808500304,41.59206921876407,41.0082452171112,41.51077651977539,20000500,0.0,0.0
2015-03-19 00:00:00-04:00,41.34820017235243,41.370369886639814,40.82349626052678,41.02302932739258,14841100,0.0,0.0
2015-03-20 00:00:00-04:00,41.037806668493424,41.54034082429687,41.030417704057825,41.39253616333008,26487200,0.0,0.0
2015-03-23 00:00:00-04:00,41.40731599992536,41.599462900694675,41.18561042292483,41.22256088256836,16477400,0.0,0.0
2015-03-24 00:00:00-04:00,41.16343635526897,41.289068468591104,40.90477752685547,40.90477752685547,13927400,0.0,0.0
2015-03-25 00:00:00-04:00,40.83828348874526,40.9121872517625,40.306190490722656,40.306190490722656,15413700,0.0,0.0
2015-03-26 00:00:00-04:00,40.16577235856008,40.46138175474395,39.88494653323956,40.27662658691406,15038600,0.0,0.0
2015-03-27 00:00:00-04:00,40.30616711651852,40.35050652947542,39.877533997010794,39.99577713012695,13600300,0.0,0.0
2015-03-30 00:00:00-04:00,40.19532195144894,40.660905625779115,40.19532195144894,40.47615051269531,11706700,0.0,0.0
2015-03-31 00:00:00-04:00,40.25445949632204,40.417042137608874,40.04753177783104,40.202728271484375,13306200,0.0,0.0
2015-04-01 00:00:00-04:00,40.217488083729556,40.217488083729556,39.74451548738963,39.86275863647461,15436900,0.0,0.0
2015-04-02 00:00:00-04:00,39.87016231976467,40.26184233943131,39.774088851475526,40.18054962158203,13498900,0.0,0.0
2015-04-06 00:00:00-04:00,39.774085379996976,40.180546114627624,39.581941279328916,39.96623229980469,10786100,0.0,0.0
2015-04-07 00:00:00-04:00,40.114034360450695,40.195327071625115,39.89232876033661,39.92189025878906,10853700,0.0,0.0
2015-04-08 00:00:00-04:00,39.892327558103986,40.173156146659665,39.78147617095749,39.907108306884766,9828700,0.0,0.0
2015-04-09 00:00:00-04:00,39.95143763245078,40.12141195974864,39.70755958515036,40.047508239746094,10279400,0.0,0.0
2015-04-10 00:00:00-04:00,40.1509846180987,40.26183600023433,39.951448747287216,40.143592834472656,9531500,0.0,0.0
2015-04-13 00:00:00-04:00,40.15098411954611,40.446590620710055,40.11403084015363,40.3431282043457,14931600,0.0,0.0
2015-04-14 00:00:00-04:00,39.855364206016795,40.25443583661457,39.58931645228495,40.047508239746094,29289600,0.0,0.0
2015-04-15 00:00:00-04:00,40.18055116203483,40.579622981791076,40.04752722211609,40.50572204589844,16899900,0.0,0.0
2015-04-16 00:00:00-04:00,40.298794350947055,40.69786617070329,40.15838144509504,40.50572204589844,15643200,0.0,0.0
2015-04-17 00:00:00-04:00,40.21009377536946,40.32094794627471,39.89231482585568,39.94404602050781,17569700,0.0,0.0
2015-04-20 00:00:00-04:00,40.15837980257654,40.40225513635949,40.03274483372965,40.173160552978516,13327200,0.0,0.0
2015-04-21 00:00:00-04:00,40.3135724568445,40.535278069115556,40.0475245944633,40.114036560058594,10954200,0.0,0.0
2015-04-22 00:00:00-04:00,40.13619958764761,40.579610707159226,40.02534539820014,40.402244567871094,13563800,0.0,0.0
2015-04-23 00:00:00-04:00,40.210111364563865,40.73481532220855,40.210111364563865,40.54267120361328,14657800,0.0,0.0
2015-04-24 00:00:00-04:00,40.468766463835806,40.587009646042475,40.35791506628321,40.4244270324707,15268100,0.0,0.0
2015-04-27 00:00:00-04:00,40.490934669494,41.01563855824016,40.431811675141994,40.623958587646484,19852400,0.0,0.0
2015-04-28 00:00:00-04:00,40.57962071486193,40.96391176214371,40.550059214500294,40.94913101196289,13028300,0.0,0.0
2015-04-29 00:00:00-04:00,40.771744553855164,41.20776660037373,40.70523543982506,40.986061096191406,18144500,0.0,0.0
2015-04-30 00:00:00-04:00,41.12649915446743,41.12649915446743,40.48354917709768,40.720035552978516,16577800,0.0,0.0
2015-05-01 00:00:00-04:00,40.838268375808006,41.0747575108058,40.61656280708304,40.786537170410156,12069400,0.0,0.0
2015-05-04 00:00:00-04:00,40.8456743243954,41.2151846734645,40.83828253869548,41.18562316894531,9981800,0.0,0.0
2015-05-05 00:00:00-04:00,41.18561543611962,41.53295600115435,41.089541974040706,41.178226470947266,17068100,0.0,0.0
2015-05-06 00:00:00-04:00,41.24147062481306,41.3679540174205,40.51232355443688,40.86201477050781,15670700,0.375,0.0
2015-05-07 00:00:00-04:00,40.891772923330926,41.06289900066478,40.63136429222315,40.78017044067383,14723100,0.0,0.0
2015-05-08 00:00:00-04:00,41.04801351203738,41.7027587890625,40.9884927622574,41.7027587890625,17477500,0.0,0.0
2015-05-11 00:00:00-04:00,41.60603472450291,41.63579651876146,41.24890170812308,41.30098342895508,12922100,0.0,0.0
2015-05-12 00:00:00-04:00,41.15216922426079,41.3976968661995,40.9215196372661,41.27121353149414,11705900,0.0,0.0
2015-05-13 00:00:00-04:00,41.27123646676051,41.53908701644559,41.19683195949146,41.367958068847656,11448100,0.0,0.0
2015-05-14 00:00:00-04:00,41.628349894256004,41.762275105743996,41.45722386585254,41.6953125,11025400,0.0,0.0
2015-05-15 00:00:00-04:00,41.695313018789406,41.695313018789406,41.144731271572596,41.30841827392578,13323200,0.0,0.0
2015-05-18 00:00:00-04:00,41.35307745485788,41.65068695085142,41.33075468493323,41.47956085205078,10637300,0.0,0.0
2015-05-19 00:00:00-04:00,41.59115141664367,42.18637303549069,41.58370954989776,41.963165283203125,17194100,0.0,0.0
2015-05-20 00:00:00-04:00,41.90365515069773,41.94085598164475,41.613484695772954,41.72509002685547,13292000,0.0,0.0
2015-05-21 00:00:00-04:00,41.598598682943894,41.799486551256805,41.53907792839254,41.67300033569336,13466700,0.0,0.0
2015-05-22 00:00:00-04:00,41.695331107530365,41.83669541019246,41.65813027401314,41.66556930541992,8568800,0.0,0.0
2015-05-26 00:00:00-04:00,41.64324351811793,41.665563447441855,41.26378769016362,41.412593841552734,15859100,0.0,0.0
2015-05-27 00:00:00-04:00,41.60603080955092,41.896204018906325,41.44978566175693,41.71763610839844,12526100,0.0,0.0
2015-05-28 00:00:00-04:00,41.747394782387666,41.888759023896306,41.58370777983208,41.82179641723633,10348700,0.0,0.0
2015-05-29 00:00:00-04:00,41.851572008410876,41.85901103905283,41.42747630578496,41.63580322265625,17291500,0.0,0.0
2015-06-01 00:00:00-04:00,41.84411860590227,42.03012552871999,41.5167446052692,41.6953125,15746200,0.0,0.0
2015-06-02 00:00:00-04:00,41.673001847474936,42.000375943227525,41.47211681011558,41.79948806762695,13148700,0.0,0.0
2015-06-03 00:00:00-04:00,41.925968048170034,42.558393421140295,41.925968048170034,42.34262466430664,16197700,0.0,0.0
2015-06-04 00:00:00-04:00,42.059892384880875,42.327742858202015,41.61347682150626,41.76972198486328,17627100,0.0,0.0
2015-06-05 00:00:00-04:00,42.43935131607125,42.573276562665626,41.963173922954006,42.11941909790039,16890300,0.0,0.0
2015-06-08 00:00:00-04:00,42.36494344182748,42.36494344182748,41.75484085083008,41.75484085083008,14248400,0.0,0.0
2015-06-09 00:00:00-04:00,41.83668827415456,42.35750836928493,41.6655621985708,42.18638229370117,14669900,0.0,0.0
2015-06-10 00:00:00-04:00,42.39470037603546,42.83367685711173,42.34261866118239,42.565826416015625,18622400,0.0,0.0
2015-06-11 00:00:00-04:00,42.60304260253906,42.83369230739936,42.46167830241014,42.60304260253906,13943300,0.0,0.0
2015-06-12 00:00:00-04:00,42.50631285177681,42.62535719701019,42.21614243766054,42.4765510559082,13439000,0.0,0.0
2015-06-15 00:00:00-04:00,42.14917521784922,42.46166552565557,42.022689018327064,42.39470291137695,12920600,0.0,0.0
2015-06-16 00:00:00-04:00,42.29797657852546,42.58814978601418,42.208694042966194,42.57326889038086,10476100,0.0,0.0
2015-06-17 00:00:00-04:00,42.64022659068822,42.81879164124122,42.483978623653975,42.53606033325195,17497700,0.0,0.0
2015-06-18 00:00:00-04:00,42.62534959077265,43.0345642771004,42.55094511437815,42.93040084838867,18299900,0.0,0.0
2015-06-19 00:00:00-04:00,42.72207446152376,42.83367976563899,42.44678497314453,42.44678497314453,36241100,0.0,0.0
2015-06-22 00:00:00-04:00,42.841123144211195,43.18337525948447,42.80391948269989,43.08665084838867,15111200,0.0,0.0
2015-06-23 00:00:00-04:00,43.15362469388191,43.3470707281661,42.97505672218436,43.071781158447266,13354200,0.0,0.0
2015-06-24 00:00:00-04:00,42.908084797294364,43.26522066336386,42.811363220214844,42.811363220214844,16166600,0.0,0.0
2015-06-25 00:00:00-04:00,42.967597742195586,42.99735953003452,42.50630138365332,42.53606033325195,14053600,0.0,0.0
2015-06-26 00:00:00-04:00,42.662563518428634,42.841131478401984,42.62536268792127,42.73696517944336,16975900,0.0,0.0
2015-06-29 00:00:00-04:00,42.26078026942539,42.5509506696459,41.67299760125306,41.710201263427734,19289700,0.0,0.0
2015-06-30 00:00:00-04:00,42.06733927807885,42.3203088844091,41.65812448972612,41.84413146972656,17346700,0.0,0.0
2015-07-01 00:00:00-04:00,42.47654990384194,42.558393421140295,42.11941687782814,42.34262466430664,12165300,0.0,0.0
2015-07-02 00:00:00-04:00,42.29054621694156,42.5137540207047,42.052457514495366,42.21614456176758,10106800,0.0,0.0
2015-07-06 00:00:00-04:00,41.73995798850474,42.05989016606729,41.67299537370698,41.99292755126953,11682100,0.0,0.0
2015-07-07 00:00:00-04:00,41.903655675718454,42.0152610081993,40.98106256841061,41.8515739440918,15831800,0.0,0.0
2015-07-08 00:00:00-04:00,41.546512835355145,41.79204053565548,41.07777452247525,41.10753631591797,12906600,0.0,0.0
2015-07-09 00:00:00-04:00,41.71020908429112,41.77717171522405,41.24890969864587,41.29355239868164,13623200,0.0,0.0
2015-07-10 00:00:00-04:00,41.91109701983202,42.00781861264596,41.56140296479884,41.72509002685547,13269600,0.0,0.0
2015-07-13 00:00:00-04:00,42.082219311861444,42.2310226222094,41.97805302108017,42.21614456176758,15521800,0.0,0.0
2015-07-14 00:00:00-04:00,42.007817366624586,42.68488268744669,41.9557356371953,42.59560012817383,20066300,0.0,0.0
2015-07-15 00:00:00-04:00,42.71464726398145,43.27266826264254,42.6030419289526,42.98993682861328,17159400,0.0,0.0
2015-07-16 00:00:00-04:00,43.3321825212522,43.41402319928582,43.138733694013936,43.28009796142578,13194500,0.0,0.0
2015-07-17 00:00:00-04:00,43.131304856593935,43.190825621796236,42.77417175065522,43.10898208618164,12963900,0.0,0.0
2015-07-20 00:00:00-04:00,43.14617130783509,43.36937906951447,43.06432779962982,43.19081115722656,10084900,0.0,0.0
2015-07-21 00:00:00-04:00,43.168494837254585,43.42890344125214,42.96760698349608,43.11641311645508,12504300,0.0,0.0
2015-07-22 00:00:00-04:00,43.20568761363244,43.59258235196814,43.14616687447946,43.54050064086914,14871100,0.0,0.0
2015-07-23 00:00:00-04:00,43.69674350363259,43.72650529078281,43.205685368614844,43.30984878540039,13582200,0.0,0.0
