Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,41.628164407069555,41.93564469012885,40.82398358577006,41.383758544921875,215300,0.0,0.0
2015-01-05 00:00:00-05:00,41.1235776064879,41.16299761246067,40.043453803554954,40.60322570800781,341700,0.0,0.0
2015-01-06 00:00:00-05:00,40.500737618102214,40.76879791119928,38.979101690750376,39.50733947753906,467000,0.0,0.0
2015-01-07 00:00:00-05:00,40.12230567744688,40.20903152075921,39.215633241805634,39.82270812988281,381300,0.0,0.0
2015-01-08 00:00:00-05:00,40.01981428224452,40.721503882841056,39.64926247918206,39.759639739990234,407300,0.0,0.0
2015-01-09 00:00:00-05:00,39.96461736019271,40.00404038020616,39.11313366236619,39.4127311706543,352400,0.0,0.0
2015-01-12 00:00:00-05:00,39.270816443028544,39.42061369233995,38.435098350031446,38.96333312988281,244900,0.0,0.0
2015-01-13 00:00:00-05:00,39.964622938321064,40.887066997901805,39.341779436399854,39.72809982299805,474600,0.0,0.0
2015-01-14 00:00:00-05:00,39.1052379396898,39.32599536708335,38.553351890089424,39.14466094970703,458800,0.0,0.0
2015-01-15 00:00:00-05:00,39.294483678116826,39.294483678116826,37.90687884049107,37.95418167114258,293900,0.0,0.0
2015-01-16 00:00:00-05:00,37.709745983855115,37.914731772814044,37.0317112081746,37.55206298828125,466900,0.0,0.0
2015-01-20 00:00:00-05:00,37.67821800229749,38.67950181049867,37.41804054480772,38.3641357421875,275700,0.0,0.0
2015-01-21 00:00:00-05:00,38.308951616421965,38.78988357350288,37.567845178944836,37.630916595458984,361800,0.0,0.0
2015-01-22 00:00:00-05:00,38.03299855295862,38.92390200255938,37.55994951920233,38.79775619506836,403600,0.0,0.0
2015-01-23 00:00:00-05:00,38.805652336111095,39.199858465465965,38.584894858535584,38.82930374145508,177100,0.0,0.0
2015-01-26 00:00:00-05:00,38.868730047804625,39.948854175051665,38.38779801089442,39.94097137451172,232300,0.0,0.0
2015-01-27 00:00:00-05:00,39.23138665062357,40.00403319225605,39.081589427172254,39.428489685058594,186700,0.0,0.0
2015-01-28 00:00:00-05:00,39.814809255649386,40.03556367128344,37.97780770181263,38.0408821105957,194600,0.0,0.0
2015-01-29 00:00:00-05:00,38.30106793659613,38.30106793659613,37.205172400262526,37.70975875854492,501900,0.0,0.0
2015-01-30 00:00:00-05:00,37.26824116385599,38.19068189792123,36.79519208871312,37.74128723144531,350100,0.0,0.0
2015-02-02 00:00:00-05:00,38.356251254756074,38.90025454070475,37.4259247025167,38.51393127441406,436100,0.0,0.0
2015-02-03 00:00:00-05:00,38.68738468713986,39.79116292091012,38.68738468713986,39.44425964355469,436900,0.0,0.0
2015-02-04 00:00:00-05:00,39.45214847423841,40.997435713951326,39.018522351851644,39.38119125366211,665700,0.0,0.0
2015-02-05 00:00:00-05:00,39.475799240228,40.56380893561948,39.475799240228,40.11441421508789,890800,0.0,0.0
2015-02-06 00:00:00-05:00,40.24845562444658,40.6190104443803,39.47581177180883,40.20115280151367,704700,0.0,0.0
2015-02-09 00:00:00-05:00,39.933089583476345,40.87129926428561,39.85424653831087,40.05134963989258,376700,0.0,0.0
2015-02-10 00:00:00-05:00,40.232679519067794,41.060514856829045,39.74386472531154,40.855525970458984,716500,0.0,0.0
2015-02-11 00:00:00-05:00,40.72149929273696,40.737264893171215,39.84636109846757,39.9488525390625,414900,0.0,0.0
2015-02-12 00:00:00-05:00,40.16171337279291,41.18665156195647,39.88577032651265,41.05261993408203,476300,0.0,0.0
2015-02-13 00:00:00-05:00,41.04476241611691,41.23397976223573,40.776702002819015,41.10783386230469,312700,0.0,0.0
2015-02-17 00:00:00-05:00,41.07627884327653,41.57297942491508,41.028976031013755,41.265499114990234,314900,0.0,0.0
2015-02-18 00:00:00-05:00,41.092050866083284,41.90411763223804,41.092050866083284,41.833160400390625,509100,0.0,0.0
2015-02-19 00:00:00-05:00,41.54144163722587,42.227362481092506,41.525673030838284,41.785850524902344,398200,0.0,0.0
2015-02-20 00:00:00-05:00,41.66759420248831,42.2825579205923,41.02898208231924,42.25890350341797,468900,0.0,0.0
2015-02-23 00:00:00-05:00,41.517801662374836,41.73067339588536,40.68996914820389,41.71490478515625,473900,0.0,0.0
2015-02-24 00:00:00-05:00,41.60452194830603,42.18006262887762,41.084169894121125,41.13935852050781,600900,0.0,0.0
