Date,Open,High,Low,Close,Adj Close,Volume
7/1/2011,4.75,4.8,4.65,4.71,4.71,431100
7/5/2011,4.73,4.76,4.65,4.73,4.73,270800
7/6/2011,4.71,4.87,4.7,4.75,4.75,528200
7/7/2011,4.82,4.86,4.7,4.8,4.8,426500
7/8/2011,4.75,4.82,4.67,4.8,4.8,348600
7/11/2011,4.78,4.78,4.61,4.67,4.67,184400
7/12/2011,4.65,4.67,4.6,4.61,4.61,204000
7/13/2011,4.64,4.74,4.55,4.69,4.69,180500
7/14/2011,4.69,4.74,4.59,4.62,4.62,125000
7/15/2011,4.64,4.75,4.62,4.66,4.66,96800
7/18/2011,4.64,4.66,4.25,4.44,4.44,359500
7/19/2011,4.43,4.58,4.26,4.31,4.31,440500
7/20/2011,4.59,4.93,4.53,4.68,4.68,923500
7/21/2011,4.76,4.93,4.63,4.92,4.92,360900
7/22/2011,4.89,4.92,4.75,4.79,4.79,202100
7/25/2011,4.77,4.83,4.65,4.73,4.73,181100
7/26/2011,4.75,4.77,4.41,4.46,4.46,327900
7/27/2011,4.45,4.54,4.29,4.3,4.3,264800
7/28/2011,4.3,4.46,4.16,4.38,4.38,216500
7/29/2011,4.38,4.38,4.17,4.19,4.19,458000
8/1/2011,4.24,4.32,4.16,4.25,4.25,213900
8/2/2011,4.23,4.28,4,4,4,133300
8/3/2011,4.02,4.04,3.73,3.88,3.88,369400
8/4/2011,3.79,3.88,3.54,3.55,3.55,289200
8/5/2011,3.58,3.67,3.23,3.33,3.33,414000
8/8/2011,3.26,3.26,2.92,2.97,2.97,371100
8/9/2011,2.9,3.17,2.67,3.04,3.04,485900
8/10/2011,2.98,3.03,2.75,2.78,2.78,326900
8/11/2011,2.8,2.99,2.77,2.85,2.85,338900
8/12/2011,2.88,3.09,2.87,2.97,2.97,328400
8/15/2011,3,3.3,3,3.3,3.3,239800
8/16/2011,3.26,3.46,3.25,3.4,3.4,243700
8/17/2011,3.43,3.6,3.3,3.54,3.54,205000
8/18/2011,3.47,3.47,3.28,3.32,3.32,404800
8/19/2011,3.28,3.34,3.23,3.26,3.26,223400
8/22/2011,3.32,3.49,3.17,3.18,3.18,126300
8/23/2011,3.19,3.32,3.16,3.3,3.3,108400
8/24/2011,3.28,3.34,3.18,3.33,3.33,82800
8/25/2011,3.38,3.42,3.19,3.28,3.28,126700
8/26/2011,3.26,3.52,3.22,3.41,3.41,166500
8/29/2011,3.44,3.71,3.4,3.71,3.71,243800
8/30/2011,3.68,3.75,3.55,3.66,3.66,120100
8/31/2011,3.68,3.69,3.46,3.62,3.62,127300
9/1/2011,3.6,3.75,3.43,3.45,3.45,117400
9/2/2011,3.38,3.48,3.3,3.35,3.35,139500
9/6/2011,3.22,3.45,3.14,3.33,3.33,113200
9/7/2011,3.41,3.5,3.4,3.45,3.45,65000
9/8/2011,3.42,3.45,3.34,3.4,3.4,66100
9/9/2011,3.37,3.37,3.25,3.32,3.32,99900
9/12/2011,3.27,3.39,3.25,3.33,3.33,144100
9/13/2011,3.35,3.55,3.27,3.54,3.54,61300
9/14/2011,3.62,3.68,3.49,3.62,3.62,132200
9/15/2011,3.65,3.72,3.5,3.71,3.71,103000
9/16/2011,3.74,3.74,3.63,3.68,3.68,102300
9/19/2011,3.63,3.67,3.48,3.49,3.49,56300
9/20/2011,3.54,3.73,3.49,3.64,3.64,186300
9/21/2011,3.64,3.84,3.53,3.54,3.54,261400
9/22/2011,3.37,3.46,3.25,3.32,3.32,234600
9/23/2011,3.34,3.56,3.27,3.5,3.5,64300
9/26/2011,3.57,3.61,3.39,3.59,3.59,75400
9/27/2011,3.69,3.71,3.54,3.65,3.65,144000
9/28/2011,3.65,3.67,3.42,3.43,3.43,128500
9/29/2011,3.54,3.54,3.35,3.49,3.49,135600
9/30/2011,3.43,3.59,3.33,3.35,3.35,102300
10/3/2011,3.33,3.34,3.14,3.19,3.19,193900
10/4/2011,3.15,3.5,3.13,3.44,3.44,127900
10/5/2011,3.44,3.59,3.34,3.44,3.44,137200
10/6/2011,3.44,3.54,3.42,3.5,3.5,78500
10/7/2011,3.51,3.59,3.45,3.54,3.54,240200
10/10/2011,3.58,3.58,3.47,3.55,3.55,131000
10/11/2011,3.51,3.58,3.26,3.52,3.52,68800
10/12/2011,3.56,3.56,3.33,3.4,3.4,176800
10/13/2011,3.38,3.38,3.26,3.34,3.34,116600
10/14/2011,3.5,4.18,3.44,4.02,4.02,672400
10/17/2011,4,4.13,3.8,3.83,3.83,252700
10/18/2011,3.87,4.38,3.78,4.22,4.22,558900
10/19/2011,4.24,4.47,4.15,4.23,4.23,300900
10/20/2011,4.48,4.57,4.12,4.18,4.18,206000
10/21/2011,4.28,4.49,4.16,4.24,4.24,174200
10/24/2011,4.25,4.47,4.25,4.41,4.41,225800
10/25/2011,4.41,4.55,4.33,4.37,4.37,232600
10/26/2011,4.45,4.56,4.22,4.51,4.51,156300
10/27/2011,4.68,4.74,4.54,4.61,4.61,384700
10/28/2011,4.56,4.65,4.35,4.43,4.43,229700
10/31/2011,4.35,4.57,4.22,4.37,4.37,310500
11/1/2011,4.2,4.34,3.81,3.96,3.96,729600
11/2/2011,4.03,4.16,3.77,4.07,4.07,306700
11/3/2011,4.11,4.17,3.75,3.81,3.81,342600
11/4/2011,4.04,4.05,3.72,3.85,3.85,215000
11/7/2011,3.83,3.83,3.63,3.74,3.74,260600
11/8/2011,3.76,3.82,3.69,3.72,3.72,188400
11/9/2011,3.6,3.76,3.6,3.68,3.68,253800
11/10/2011,3.73,3.75,3.51,3.58,3.58,144900
11/11/2011,3.62,3.74,3.58,3.72,3.72,105200
11/14/2011,3.7,3.7,3.46,3.49,3.49,130800
11/15/2011,3.47,3.53,3.33,3.36,3.36,134700
11/16/2011,3.33,3.4,3.07,3.16,3.16,298800
11/17/2011,3.16,3.22,3.01,3.01,3.01,81000
11/18/2011,3.03,3.12,2.99,3,3,116600
11/21/2011,2.95,3.02,2.84,2.91,2.91,180100
11/22/2011,2.92,2.98,2.71,2.72,2.72,184500
11/23/2011,2.71,2.78,2.43,2.51,2.51,312100
11/25/2011,2.49,2.58,2.34,2.36,2.36,191600
11/28/2011,2.48,2.75,2.4,2.71,2.71,394900
11/29/2011,2.69,2.72,2.53,2.59,2.59,232400
11/30/2011,2.65,2.73,2.62,2.72,2.72,465800
12/1/2011,2.71,3,2.56,2.96,2.96,227700
12/2/2011,3,3.06,2.96,3.02,3.02,206600
12/5/2011,3.07,3.07,2.81,2.94,2.94,152600
12/6/2011,2.96,3.1,2.82,2.88,2.88,106100
12/7/2011,2.86,2.95,2.75,2.94,2.94,122900
12/8/2011,2.95,2.95,2.71,2.72,2.72,105700
12/9/2011,2.72,2.88,2.69,2.87,2.87,91400
12/12/2011,2.82,2.85,2.68,2.76,2.76,104700
12/13/2011,2.77,2.78,2.59,2.59,2.59,81600
12/14/2011,2.54,2.9,2.5,2.76,2.76,115300
12/15/2011,2.79,2.82,2.66,2.69,2.69,64700
12/16/2011,2.71,2.81,2.69,2.71,2.71,166300
12/19/2011,2.75,2.86,2.59,2.59,2.59,63100
12/20/2011,2.66,3.03,2.62,3.03,3.03,191700
12/21/2011,3,3,2.52,2.98,2.98,79600
12/22/2011,2.98,3,2.84,2.96,2.96,61100
12/23/2011,2.97,2.97,2.87,2.96,2.96,31800
12/27/2011,2.94,3.03,2.94,3.03,3.03,162900
12/28/2011,3.03,3.1,2.99,3,3,79600
12/29/2011,3,3.07,2.98,3.06,3.06,128100
12/30/2011,3.04,3.42,3.04,3.36,3.36,283400
1/3/2012,3.46,3.46,3.15,3.34,3.34,263700
1/4/2012,3.34,3.39,3.25,3.38,3.38,103700
1/5/2012,3.35,3.44,3.28,3.44,3.44,106200
1/6/2012,3.44,3.66,3.4,3.58,3.58,177300
1/9/2012,3.59,3.62,3.47,3.51,3.51,101700
1/10/2012,3.57,3.64,3.57,3.61,3.61,103400
1/11/2012,3.6,3.8,3.52,3.79,3.79,316200
1/12/2012,3.8,4.04,3.74,3.81,3.81,309800
1/13/2012,3.78,3.89,3.73,3.87,3.87,149800
1/17/2012,3.92,4.14,3.88,4.01,4.01,430600
1/18/2012,4.01,4.17,3.89,4.17,4.17,209100
1/19/2012,4.18,4.18,3.88,3.89,3.89,126700
1/20/2012,3.88,4.05,3.88,4.05,4.05,165800
1/23/2012,4.03,4.03,3.75,3.75,3.75,179700
1/24/2012,3.73,3.9,3.62,3.9,3.9,125600
1/25/2012,3.9,3.95,3.8,3.93,3.93,100400
1/26/2012,3.95,4,3.75,3.81,3.81,106200
1/27/2012,3.79,3.99,3.67,3.94,3.94,146000
1/30/2012,4.81,6.24,4.81,5.88,5.88,6381800
1/31/2012,6.12,6.34,5.82,5.85,5.85,3848600
2/1/2012,5.86,6.44,5.54,6.23,6.23,1795800
2/2/2012,6.25,6.55,6.01,6.08,6.08,1416600
2/3/2012,6.2,6.2,5.92,6.13,6.13,808100
2/6/2012,6.11,6.2,6.06,6.14,6.14,458700
2/7/2012,6.1,6.12,5.9,5.97,5.97,616100
2/8/2012,6.02,6.02,5.81,5.94,5.94,663600
2/9/2012,5.92,6,5.71,5.79,5.79,514300
2/10/2012,5.74,5.78,5.64,5.7,5.7,387000
2/13/2012,5.78,6.08,5.78,6.04,6.04,493200
2/14/2012,5.99,6.18,5.85,6.01,6.01,292700
2/15/2012,6.01,6.06,5.81,5.83,5.83,199000
2/16/2012,5.81,6.02,5.81,6.01,6.01,159800
2/17/2012,5.98,5.98,5.8,5.8,5.8,260400
2/21/2012,3.42,3.99,3.4,3.69,3.69,5090400
2/22/2012,3.77,3.77,3.49,3.58,3.58,1652000
2/23/2012,3.57,3.59,3.42,3.51,3.51,767700
2/24/2012,3.5,3.54,3.42,3.43,3.43,709300
2/27/2012,3.42,3.7,3.33,3.65,3.65,764000
2/28/2012,3.65,3.65,3.49,3.54,3.54,597300
2/29/2012,3.54,3.56,3.45,3.46,3.46,381900
3/1/2012,3.48,3.48,3.25,3.3,3.3,600900
3/2/2012,3.3,3.38,3.27,3.35,3.35,1536700
3/5/2012,3.33,3.58,3.33,3.39,3.39,466300
3/6/2012,3.36,3.42,3.24,3.38,3.38,760900
3/7/2012,3.4,3.47,3.37,3.43,3.43,592400
3/8/2012,3.45,3.5,3.36,3.41,3.41,375200
3/9/2012,3.42,3.51,3.41,3.48,3.48,400700
3/12/2012,3.53,3.54,3.4,3.41,3.41,216700
3/13/2012,3.42,3.58,3.37,3.57,3.57,244800
3/14/2012,3.57,3.64,3.41,3.45,3.45,362800
3/15/2012,3.47,3.79,3.42,3.65,3.65,480600
3/16/2012,3.65,3.78,3.65,3.7,3.7,347900
3/19/2012,3.74,3.74,3.51,3.52,3.52,410500
3/20/2012,3.51,3.55,3.29,3.4,3.4,498200
3/21/2012,3.4,3.63,3.4,3.54,3.54,251400
3/22/2012,3.53,3.57,3.37,3.44,3.44,303000
3/23/2012,3.43,3.46,3.37,3.46,3.46,153600
3/26/2012,3.5,3.83,3.46,3.78,3.78,769400
3/27/2012,3.82,3.94,3.68,3.85,3.85,629100
3/28/2012,3.85,4.07,3.84,3.9,3.9,499900
3/29/2012,3.87,3.92,3.73,3.79,3.79,176000
3/30/2012,3.85,3.99,3.76,3.85,3.85,330200
4/2/2012,3.85,3.87,3.76,3.83,3.83,271400
4/3/2012,3.82,3.85,3.76,3.81,3.81,159200
4/4/2012,3.79,3.79,3.6,3.76,3.76,513600
4/5/2012,3.76,3.92,3.62,3.85,3.85,294100
4/9/2012,3.79,3.8,3.55,3.59,3.59,376000
4/10/2012,3.6,3.64,3.35,3.42,3.42,552600
4/11/2012,3.48,3.58,3.42,3.49,3.49,287600
4/12/2012,3.5,3.5,3.35,3.4,3.4,190200
4/13/2012,3.4,3.4,3.21,3.25,3.25,279700
4/16/2012,3.25,3.44,3.12,3.3,3.3,395000
4/17/2012,3.32,3.35,3.27,3.29,3.29,148800
4/18/2012,3.29,3.38,3.25,3.31,3.31,164800
4/19/2012,3.32,3.5,3.23,3.29,3.29,329700
4/20/2012,3.33,3.45,3.32,3.4,3.4,158900
4/23/2012,3.36,3.37,3.27,3.3,3.3,189600
4/24/2012,3.3,3.33,3.25,3.31,3.31,287700
4/25/2012,3.36,3.36,3.24,3.25,3.25,117900
4/26/2012,3.26,3.29,3.2,3.2,3.2,170000
4/27/2012,3.2,3.25,3.18,3.23,3.23,212100
4/30/2012,3.22,3.25,3.13,3.13,3.13,232000
5/1/2012,3.11,3.33,3,3.21,3.21,504300
5/2/2012,3.19,3.32,3.18,3.28,3.28,256000
5/3/2012,3.28,3.28,3.1,3.16,3.16,234600
5/4/2012,3.18,3.2,2.97,3.02,3.02,384300
5/7/2012,3.01,3.14,2.85,3.1,3.1,517000
5/8/2012,3.46,3.76,3.23,3.41,3.41,2947500
5/9/2012,3.35,3.55,3.27,3.55,3.55,411800
5/10/2012,3.57,3.58,3.41,3.55,3.55,257000
5/11/2012,3.51,3.64,3.44,3.56,3.56,291200
5/14/2012,3.52,3.52,3.4,3.47,3.47,160400
5/15/2012,3.45,3.48,3.32,3.36,3.36,177000
5/16/2012,3.38,3.45,3.26,3.27,3.27,181900
5/17/2012,3.28,3.28,3.12,3.19,3.19,267900
5/18/2012,3.18,3.18,2.95,2.97,2.97,256900
5/21/2012,3,3.13,2.93,3.12,3.12,188000
5/22/2012,3.13,3.18,2.97,2.98,2.98,127000
5/23/2012,2.96,3.07,2.93,3.04,3.04,107000
5/24/2012,3.04,3.06,2.95,3,3,95400
5/25/2012,2.98,3.1,2.98,3.07,3.07,99200
5/29/2012,3.11,3.15,3.1,3.14,3.14,85900
5/30/2012,3.1,3.12,2.92,2.94,2.94,87800
5/31/2012,2.94,3,2.85,2.92,2.92,210900
6/1/2012,2.82,2.87,2.76,2.79,2.79,192100
6/4/2012,2.79,2.8,2.62,2.71,2.71,205600
6/5/2012,2.7,2.85,2.69,2.82,2.82,130100
6/6/2012,2.85,2.9,2.8,2.9,2.9,121400
6/7/2012,2.94,2.98,2.85,2.86,2.86,91600
6/8/2012,2.87,2.97,2.82,2.96,2.96,103800
6/11/2012,3.01,3.05,2.9,2.92,2.92,150900
6/12/2012,2.94,2.99,2.92,2.95,2.95,106600
6/13/2012,2.93,3.05,2.93,2.94,2.94,86100
6/14/2012,2.93,3.06,2.93,2.99,2.99,112900
6/15/2012,3,3,2.83,2.96,2.96,137600
6/18/2012,2.95,2.99,2.8,2.82,2.82,196400
6/19/2012,2.82,2.91,2.82,2.89,2.89,121200
6/20/2012,2.89,3.04,2.87,3.02,3.02,67800
6/21/2012,3.01,3.07,2.96,3,3,147900
6/22/2012,3.02,3.07,2.95,2.99,2.99,572800
6/25/2012,2.97,3.14,2.95,3.05,3.05,241200
6/26/2012,3.06,3.66,3.04,3.63,3.63,385200
6/27/2012,3.6,3.61,3.47,3.57,3.57,270100
6/28/2012,3.54,3.57,3.35,3.42,3.42,133400
6/29/2012,3.5,3.6,3.41,3.52,3.52,122000
7/2/2012,3.56,3.6,3.44,3.6,3.6,112200
7/3/2012,3.52,3.6,3.41,3.55,3.55,96900
7/5/2012,3.55,3.58,3.47,3.49,3.49,47300
7/6/2012,3.44,3.47,3.4,3.44,3.44,66000
7/9/2012,3.44,3.72,3.39,3.69,3.69,173700
7/10/2012,3.69,3.7,3.45,3.48,3.48,112300
7/11/2012,3.48,3.68,3.45,3.66,3.66,117500
7/12/2012,3.63,3.71,3.58,3.69,3.69,198300
7/13/2012,3.69,3.92,3.69,3.72,3.72,314300
7/16/2012,3.65,3.78,3.52,3.64,3.64,96000
7/17/2012,3.66,3.8,3.55,3.61,3.61,101600
7/18/2012,3.63,3.72,3.55,3.7,3.7,88200
7/19/2012,3.73,3.77,3.58,3.75,3.75,64500
7/20/2012,3.73,3.77,3.47,3.57,3.57,84500
7/23/2012,3.52,3.53,3.39,3.5,3.5,112100
7/24/2012,3.53,3.53,3.3,3.36,3.36,158700
7/25/2012,3.39,3.61,3.32,3.36,3.36,116700
7/26/2012,3.43,3.55,3.38,3.51,3.51,75300
7/27/2012,3.51,3.8,3.51,3.79,3.79,209800
7/30/2012,3.76,3.82,3.67,3.68,3.68,56100
7/31/2012,3.68,3.74,3.49,3.52,3.52,131400
8/1/2012,3.55,3.59,3.41,3.44,3.44,98400
8/2/2012,3.43,3.45,3.34,3.39,3.39,75600
8/3/2012,3.45,3.66,3.41,3.49,3.49,98600
8/6/2012,3.48,3.7,3.48,3.62,3.62,68200
8/7/2012,3.62,3.83,3.59,3.82,3.82,136900
8/8/2012,3.79,3.79,3.3,3.41,3.41,108300
8/9/2012,3.38,3.47,3.35,3.45,3.45,44400
8/10/2012,3.43,3.43,3.3,3.3,3.3,100200
8/13/2012,3.31,3.45,3.29,3.44,3.44,66400
8/14/2012,3.45,3.66,3.45,3.53,3.53,111400
8/15/2012,3.53,3.61,3.34,3.6,3.6,85600
8/16/2012,3.6,3.67,3.49,3.65,3.65,53000
8/17/2012,3.63,3.65,3.57,3.64,3.64,60500
8/20/2012,3.61,3.61,3.46,3.48,3.48,79700
8/21/2012,3.49,3.63,3.47,3.62,3.62,77400
8/22/2012,3.62,3.72,3.59,3.67,3.67,69400
8/23/2012,3.68,3.7,3.61,3.64,3.64,58900
8/24/2012,3.63,3.8,3.63,3.8,3.8,83900
8/27/2012,3.8,3.8,3.69,3.74,3.74,66500
8/28/2012,3.75,3.8,3.71,3.76,3.76,47000
8/29/2012,3.76,3.8,3.71,3.73,3.73,79600
8/30/2012,3.72,3.72,3.55,3.67,3.67,47900
8/31/2012,3.71,3.71,3.47,3.68,3.68,84300
9/4/2012,3.64,3.75,3.55,3.73,3.73,91100
9/5/2012,3.69,3.75,3.54,3.56,3.56,93500
9/6/2012,3.59,3.77,3.49,3.76,3.76,82700
9/7/2012,3.78,3.8,3.64,3.8,3.8,97400
9/10/2012,3.77,3.79,3.68,3.79,3.79,56000
9/11/2012,3.78,3.79,3.7,3.79,3.79,45600
9/12/2012,3.78,4.59,3.76,4.52,4.52,658900
9/13/2012,4.49,4.54,4.26,4.43,4.43,326500
9/14/2012,4.43,4.63,4.17,4.5,4.5,205200
9/17/2012,4.46,4.5,4.15,4.24,4.24,159100
9/18/2012,4.22,4.38,4.2,4.34,4.34,62600
9/19/2012,4.4,4.6,4.33,4.54,4.54,154400
9/20/2012,4.5,4.55,4.39,4.47,4.47,75100
9/21/2012,4.57,4.77,4.48,4.7,4.7,511100
9/24/2012,4.65,5,4.65,5,5,185100
9/25/2012,5,5.35,4.7,4.9,4.9,332600
9/26/2012,4.9,4.99,4.64,4.66,4.66,109000
9/27/2012,4.72,4.81,4.54,4.69,4.69,123200
9/28/2012,4.66,4.79,4.55,4.58,4.58,77100
10/1/2012,4.63,4.69,4.39,4.62,4.62,135500
10/2/2012,4.67,4.68,4.53,4.61,4.61,76700
10/3/2012,4.63,4.69,4.49,4.52,4.52,55800
10/4/2012,4.55,4.58,4.4,4.56,4.56,41300
10/5/2012,4.59,4.65,4.42,4.51,4.51,41200
10/8/2012,4.5,4.63,4.4,4.57,4.57,27600
10/9/2012,4.56,4.66,4.2,4.31,4.31,64600
10/10/2012,4.33,4.57,4.24,4.54,4.54,133900
10/11/2012,4.57,4.72,4.49,4.6,4.6,82200
10/12/2012,4.62,4.67,4.54,4.63,4.63,47800
10/15/2012,4.63,4.79,4.56,4.74,4.74,55900
10/16/2012,4.78,4.82,4.57,4.72,4.72,33600
10/17/2012,4.74,4.92,4.59,4.8,4.8,179800
10/18/2012,4.78,4.8,4.48,4.55,4.55,47100
10/19/2012,4.49,4.56,3.98,4.16,4.16,117600
10/22/2012,4.07,4.25,4.04,4.24,4.24,75800
10/23/2012,4.17,4.31,3.88,4.26,4.26,82800
10/24/2012,4.29,4.3,4.06,4.11,4.11,73800
10/25/2012,4.16,4.27,4.08,4.23,4.23,42600
10/26/2012,4.24,4.29,4.12,4.23,4.23,39100
10/31/2012,4.31,4.49,3.93,4.01,4.01,68300
11/1/2012,3.99,4.1,3.93,3.95,3.95,47900
11/2/2012,3.98,4.04,3.81,3.84,3.84,92600
11/5/2012,3.85,4.16,3.84,4.08,4.08,50100
11/6/2012,4.12,4.17,3.98,4.11,4.11,34100
11/7/2012,4.07,4.16,3.72,3.86,3.86,127600
11/8/2012,3.85,3.96,3.82,3.85,3.85,76600
11/9/2012,3.83,3.96,3.82,3.88,3.88,69200
11/12/2012,3.91,4.02,3.71,3.75,3.75,86100
11/13/2012,3.73,3.83,3.73,3.79,3.79,34700
11/14/2012,3.81,3.83,3.6,3.63,3.63,58400
11/15/2012,3.62,3.65,3.42,3.51,3.51,89300
11/16/2012,3.54,3.85,3.39,3.77,3.77,90400
11/19/2012,3.79,3.97,3.72,3.97,3.97,57900
11/20/2012,3.99,4.3,3.77,4.24,4.24,91500
11/21/2012,4.23,4.41,4.19,4.21,4.21,51300
11/23/2012,4.25,4.3,4.1,4.18,4.18,36500
11/26/2012,4.18,4.29,4.05,4.18,4.18,54200
11/27/2012,4.18,4.18,3.85,3.92,3.92,63000
11/28/2012,3.88,4.06,3.61,3.93,3.93,69600
